date,location,type,redd_count,salmon_count,depth_m,pot_depth_m,velocity,percent_fine_substrate,percent_small_substrate,percent_medium_substrate,percent_large_substrate,percent_boulder,redd_width_m,redd_length_m,latitude,longitude
2014-10-14,Upper Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4374992.645,624100.249
2014-10-17,Upper Hatchery Riffle,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375096.91,624328.103
2014-10-17,Upper Hatchery Riffle,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375099.123,624325.346
2014-10-17,Upper Hatchery Riffle,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375098.61,624313.337
2014-10-17,Upper Hatchery Riffle,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375093.197,624316.178
2014-10-17,Upper Hatchery Riffle,Point,1,0,0.64,0.68,2.1981628,0,70,20,10,0,1.4,2.4,4375094.502,624307.425
2014-10-17,Upper Hatchery Riffle,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375098.664,624307.725
2014-10-17,Upper Hatchery Riffle,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375100.097,624302.143
2014-10-17,Upper Hatchery Riffle,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375104.105,624299.831
2014-10-17,Upper Hatchery Riffle,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375106.963,624301.412
2014-10-17,Upper Hatchery Riffle,Point,1,1,0.56,0.68,2.7230971999999998,0,30,50,20,0,0.9,1.7,4375110.899,624293.035
2014-10-17,Upper Cottonwood,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375114.14,624292.918
2014-10-17,Upper Cottonwood,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375117.039,624289.939
2014-10-17,Upper Cottonwood,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375120.857,624289.823
2014-10-17,Upper Cottonwood,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375123.401,624287.925
2014-10-17,Upper Cottonwood,Point,1,0,0.48,0.68,2.0669292,0,75,25,0,0,1.4,2.3,4375126.057,624290.951
2014-10-17,Upper Cottonwood,Point,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375131.629,624288.623
2014-10-17,Upper Cottonwood,Point,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375133.617,624282.634
2014-10-17,Upper Cottonwood,Point,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375130.106,624282.064
2014-10-17,Upper Cottonwood,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375126.337,624285.765
2014-10-17,Upper Cottonwood,Point,1,0,0.6,0.78,3.9370079999999996,0,50,50,0,0,1.7,0.7,4375121.757,624284.9
2014-10-17,Upper Cottonwood,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375119.871,624287.884
2014-10-17,Upper Cottonwood,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375118.007,624286.265
2014-10-17,Upper Hatchery Riffle,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375111.079,624287.207
2014-10-17,Upper Hatchery Riffle,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375109.429,624287.019
2014-10-17,Upper Hatchery Riffle,Point,1,0,0.5,0.54,2.952756,0,40,60,0,0,0.8,1.6,4375106.85,624288.193
2014-10-17,Upper Hatchery Riffle,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375102.122,624286.609
2014-10-17,Upper Hatchery Riffle,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375102.507,624288.702
2014-10-17,Upper Hatchery Riffle,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375101.968,624292.713
2014-10-17,Upper Hatchery Riffle,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375098.968,624293.91
2014-10-17,Upper Hatchery Riffle,Point,1,0,0.36,0.46,3.6089240000000005,0,60,40,0,0,0.6,1.5,4375095.632,624298.454
2014-10-17,Upper Hatchery Riffle,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375092.55,624303.367
2014-10-17,Upper Hatchery Riffle,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375094.19,624310.293
2014-10-17,Upper Hatchery Riffle,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375089.635,624321.948
2014-10-17,Upper Hatchery Riffle,Point,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375088.036,624324.857
2014-10-17,Upper Hatchery Riffle,Point,1,0,0.66,0.7,0.8858268,0,80,20,0,0,1.9,2.3,4375091.064,624326.813
2014-10-17,Hatchery Riffle,Point,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375086.43,624302.983
2014-10-17,Hatchery Riffle,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375087.794,624291.13
2014-10-17,Hatchery Riffle,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375089.004,624290.23
2014-10-17,Hatchery Riffle,Point,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375090.731,624282.16
2014-10-17,Hatchery Riffle,Point,1,0,0.4,0.44,3.2152232,0,20,70,10,0,1.3,2.7,4375093.32,624279.514
2014-10-17,Hatchery Riffle,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375098.002,624275.294
2014-10-17,Upper Cottonwood,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375107.493,624261.955
2014-10-17,Upper Cottonwood,Point,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375121.764,624265.986
2014-10-17,Upper Cottonwood,Point,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375126.727,624269.274
2014-10-17,Upper Cottonwood,Point,1,1,0.28,0.38,3.0511812000000003,10,40,50,0,0,0.7,2,437132.287,624264.927
2014-10-17,Upper Cottonwood,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375131.673,624260.505
2014-10-17,Upper Cottonwood,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375117.875,624250.858
2014-10-17,Upper Cottonwood,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375082.15,624279.7
2014-10-17,Hatchery Riffle,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375081.228,624283.754
2014-10-17,Hatchery Riffle,Point,1,0,0.2,0.34,NA,0,30,70,0,0,1.4,1.8,4375068.707,624292.585
2014-10-17,Hatchery Riffle,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375070.406,624281.276
2014-10-17,Hatchery Riffle,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375068.793,624278.217
2014-10-17,Hatchery Riffle,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375074.418,624277.822
2014-10-17,Hatchery Riffle,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375061.646,624265.952
2014-10-17,Hatchery Riffle,Point,1,1,0.3,0.32,NA,0,40,40,20,0,1,1.8,4375052.456,624261.429
2014-10-17,Hatchery Riffle,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375054.684,624270.897
2014-10-17,Hatchery Riffle,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375041.618,624256.685
2014-10-17,Hatchery Riffle,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375032.924,624282.729
2014-10-17,Hatchery Riffle,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375022.918,624284.73
2014-10-17,Hatchery Riffle,Point,1,2,0.22,0.42,3.2152232,0,30,30,40,0,2.2,2.3,4375067.561,624317.299
2014-10-17,Hatchery Riffle,Point,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375069.864,624319.97
2014-10-17,Hatchery Riffle,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375072.179,624320.701
2014-10-17,Hatchery Riffle,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375072.117,624323.879
2014-10-17,Cottonwood,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-10-17,Cottonwood,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375107.074,624167.144
2014-10-17,Cottonwood,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375116.6,624176.117
2014-10-17,Cottonwood,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375124.733,624181.836
2014-10-17,Cottonwood,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375122.813,624191.005
2014-10-17,Cottonwood,Point,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375130.196,624199.937
2014-10-17,Cottonwood,Point,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375129.563,624189.07
2014-10-17,Cottonwood,Point,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375126.604,624202.147
2014-10-17,Cottonwood,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375129.995,624215.707
2014-10-17,Cottonwood,Point,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375134.439,624227.125
2014-10-17,Upper Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375026.472,624046.797
2014-10-17,Upper Auditorium,Point,1,0,0.58,0.68,0.49212599999999995,10,40,40,10,0,1,2.5,4375023.24,624047.824
2014-10-17,Upper Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375013.149,624055.415
2014-10-17,Upper Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375025.106,624026.865
2014-10-17,Upper Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375020.228,624027.226
2014-10-17,Upper Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375017.739,624028.335
2014-10-17,Upper Auditorium,Point,1,0,0.6,0.7,1.5748031999999998,0,30,50,20,0,1.2,2,4375013.48,624032.28
2014-10-17,Upper Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375008.256,624036.24
2014-10-17,Upper Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375005.662,624033.54
2014-10-17,Upper Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375003.975,624032.273
2014-10-17,Upper Auditorium,Point,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375016.751,624017.552
2014-10-17,Upper Auditorium,Point,1,0,0.48,0.72,1.3779527999999999,20,30,40,10,0,1,3,4375019.184,624017.581
2014-10-17,Upper Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375019.215,624013.88
2014-10-17,Upper Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375020.207,624002.73
2014-10-17,Upper Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375018.686,624004.015
2014-10-17,Upper Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375014.606,624004.299
2014-10-17,Upper Auditorium,Point,1,0,0.6,0.72,1.8044620000000002,5,40,40,15,0,1.2,2.5,4375012.587,624005.969
2014-10-17,Upper Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375006.491,624006.416
2014-10-17,Upper Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375003.654,624009.491
2014-10-17,Upper Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375008.273,623998.562
2014-10-17,Upper Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375016.829,623990.434
2014-10-17,Upper Auditorium,Point,1,0,0.5,0.68,2.952756,0,50,40,10,0,1,3,4375001.897,623998.501
2014-10-17,Upper Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4374999.548,624000.64
2014-10-17,Upper Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4374995.733,624004.154
2014-10-17,Upper Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4374992.954,624001.685
2014-10-17,Upper Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4374990.509,624002.299
2014-10-17,Upper Auditorium,Point,1,0,0.5,0.62,2.6246720000000003,5,30,40,25,0,2.2,2.5,4374987.675,624008.036
2014-10-17,Upper Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4374985.745,624010.944
2014-10-17,Upper Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375010.695,623985.999
2014-10-17,Upper Auditorium,Point,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375013.523,623985.359
2014-10-17,Upper Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375013.397,623982.08
2014-10-17,Upper Auditorium,Point,1,1,0.45,0.56,1.7716536,5,10,20,10,55,0.8,2,4375009.796,623973.931
2014-10-17,Mid Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4374973.667,623941.132
2014-10-17,Mid Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4374979.514,623950.539
2014-10-17,Mid Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4374982.558,623963.992
2014-10-17,Mid Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4374986.301,623956.466
2014-10-17,Mid Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4374995.329,623942.86
2014-10-17,Mid Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4374976.23,623937.777
2014-10-17,Mid Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4374988.05,623928.432
2014-10-17,Mid Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4374995.463,623930.748
2014-10-17,Mid Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4374965.879,623932.73
2014-10-17,Mid Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4374976.926,623905.693
2014-10-17,Mid Auditorium,Point,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4374985.663,623886.225
2014-10-17,Mid Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4374984.447,623862.532
2014-10-17,Mid Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4374992.244,623859.92
2014-10-17,Mid Auditorium,Point,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4374997.302,623856.525
2014-10-17,Lower Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4374993.285,623836.039
2014-10-17,Lower Auditorium,Point,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4374968.862,623806.161
2014-10-17,Lower Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4374927.646,623769.659
2014-10-17,Lower Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4374922.872,623760.122
2014-10-17,Lower Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4374930.483,623737.14
2014-10-17,Lower Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4374924.978,623728.978
2014-10-17,Lower Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4374936.268,623740.702
2014-10-17,Lower Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4374959.16,623743.962
2014-10-17,Lower Auditorium,Point,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4374969.179,623745.173
2014-10-17,Lower Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4374973.865,623745.887
2014-10-17,Lower Auditorium,Point,1,0,0.7,0.78,1.4107612,10,30,30,10,10,1,2.5,4374978.983,623745.926
2014-10-17,Lower Auditorium,Point,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4374983.356,623746.278
2014-10-17,Lower Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4374990.595,623742.794
2014-10-17,Lower Auditorium,Point,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4374993.268,623747.741
2014-10-17,Lower Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375002.055,623742.312
2014-10-17,Lower Auditorium,Point,1,0,0.3,0.38,0.82021,20,50,30,0,0,1.3,2,4375006.106,623739.923
2014-10-17,Lower Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375010.491,623735.054
2014-10-17,Lower Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375012.6,623729.515
2014-10-17,Lower Auditorium,Point,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375008.273,623729.146
2014-10-17,Lower Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375003.022,623727.063
2014-10-17,Lower Auditorium,Point,1,2,0.14,0.3,1.9028872,5,20,60,15,0,1,1.5,4374990.09,623731.758
2014-10-17,Lower Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4374987.144,623730.275
2014-10-17,Lower Auditorium,Point,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4374984.158,623731.065
2014-10-17,Lower Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4374980.742,623731.507
2014-10-20,Lower Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375000.072,623858.181
2014-10-20,Lower Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4374997.764,623848.851
2014-10-20,Lower Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4374974.69,623821.343
2014-10-20,Lower Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4374988.691,623818
2014-10-20,Lower Auditorium,Point,1,0,0.68,0.72,1.8044620000000002,5,15,75,5,0,3,4.5,4374991.835,623820.237
2014-10-20,Lower Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4374994.2,623818.271
2014-10-20,Lower Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4374980.651,623808.381
2014-10-20,Lower Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4374982.031,623802.237
2014-10-20,Lower Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4374978.349,623803.891
2014-10-20,Lower Auditorium,Point,1,0,0.5,0.6,NA,10,30,30,30,0,1.4,1.9,4374975.626,623804.062
2014-10-20,Lower Auditorium,Point,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4374965.628,623801.476
2014-10-20,Lower Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4374982.24,623795.696
2014-10-20,Lower Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4374984.149,623794.551
2014-10-20,Lower Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4374986.603,623797.741
2014-10-20,Lower Auditorium,Point,1,0,0.3,0.56,NA,15,60,20,5,0,2,1.8,4374989.852,623794.867
2014-10-20,Lower Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4374981.361,623792.066
2014-10-20,Lower Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4374976.47,623792.046
2014-10-20,Lower Auditorium,Point,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4374971.955,623791.968
2014-10-20,Lower Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4374970.151,623791.127
2014-10-20,Lower Auditorium,Point,1,0,0.34,0.48,1.7060368000000001,5,45,20,30,0,0.8,1.5,4374966.2,623795.473
2014-10-20,Lower Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4374958.577,623789.198
2014-10-20,Lower Auditorium,Point,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4374955.757,623790.361
2014-10-20,Lower Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4374966.464,623788.287
2014-10-20,Lower Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4374969.821,623790.37
2014-10-20,Lower Auditorium,Point,1,0,0.4,0.54,1.8372704000000002,5,65,20,5,0,1.1,1.4,4374977.092,623789.358
2014-10-20,Lower Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4374980.537,623791.528
2014-10-20,Lower Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4374989.459,623786.601
2014-10-20,Lower Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4374998.537,623786.158
2014-10-20,Lower Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4374999.692,623788.469
2014-10-20,Lower Auditorium,Point,1,0,0.38,0.46,1.0826772,30,30,20,10,0,1.4,2.6,4375001.781,623790.859
2014-10-20,Lower Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4374992.978,623799.633
2014-10-20,Lower Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4374996.615,623804.625
2014-10-20,Lower Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375003.534,623807.169
2014-10-20,Lower Auditorium,Point,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375002.763,623812.256
2014-10-20,Lower Auditorium,Point,1,1,0.26,0.46,1.5748031999999998,15,25,20,30,10,2.4,1.8,4375001.688,623824.015
2014-10-20,Lower Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4374997.867,623827.697
2014-10-20,Lower Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375003.485,623828.121
2014-10-20,Moes Side Channel,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375013.189,623838.015
2014-10-20,Moes Side Channel,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375016.96,623836.51
2014-10-20,Moes Side Channel,Area,10,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-10-20,Moes Side Channel,Area,10,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-10-20,Moes Side Channel,Area,15,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-10-20,Moes Side Channel,Area,8,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-10-20,Moes Side Channel,Area,8,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-10-20,Moes Side Channel,Area,15,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-10-20,Moes Side Channel,Point,1,0,0.44,0.54,1.3451444,10,30,25,25,10,1.1,1.3,4375039.771,623962.667
2014-10-20,Moes Side Channel,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375041.352,623960.653
2014-10-20,Moes Side Channel,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375044.123,623961.312
2014-10-20,Moes Side Channel,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375041.634,623964.667
2014-10-20,Moes Side Channel,Point,1,0,0.56,0.76,0.19685039999999998,60,40,0,0,0,2,2.3,4375040.647,623969.879
2014-10-20,Moes Side Channel,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375045.284,623983.99
2014-10-20,Moes Side Channel,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375041.746,623986.869
2014-10-20,Moes Side Channel,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375043.335,623988.033
2014-10-20,Moes Side Channel,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375044.093,623992.005
2014-10-20,Moes Side Channel,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375044.958,623998.188
2014-10-20,Moes Side Channel,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375045.995,623997.143
2014-10-20,Moes Side Channel,Point,1,0,0.3,0.62,1.148294,40,30,10,20,0,1.3,1.7,4375044.76,624001.531
2014-10-20,Moes Side Channel,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375047.207,624004.372
2014-10-20,Moes Side Channel,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375047.98,624012.828
2014-10-20,Moes Side Channel,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375044.24,624016.901
2014-10-20,Moes Side Channel,Point,1,0,0.36,0.44,1.3451444,10,70,20,0,0,1,2.1,4375046.027,624029.95
2014-10-20,Moes Side Channel,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375046.918,624036.826
2014-10-20,Moes Side Channel,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375050.485,624040.888
2014-10-20,Top Of Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375054.291,624042.465
2014-10-20,Top Of Auditorium,Point,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375055.786,624046.602
2014-10-20,Top Of Auditorium,Point,1,0,0.38,0.4,1.3451444,30,50,20,0,0,0.9,1.1,4375055.431,624048.545
2014-10-20,Top Of Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375053.786,624047.689
2014-10-20,Top Of Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375051.005,624048.722
2014-10-20,Top Of Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375048.868,624049.872
2014-10-20,Top Of Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375047.178,624049.696
