date,sample_shape
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1999-01-25,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-11,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
1998-09-10,box seine technique
